session_id,user_id,agent_id,start_time,end_time,response_time_in_sec,total_queries,,,
S-7460,U-7460,A-7460,11.26.09,12.17.03,3054,1954,,,
S-7461,U-7461,A-7461,15.18.40,15.55.17,2197,7087,,,
S-7462,U-7462,A-7462,6.25.27,7.20.49,3322,2700,,,
S-7463,U-7463,A-7463,19.39.57,20.11.07,1870,66,,,
S-7464,U-7464,A-7464,14.12.28,15.11.14,3526,5712,,,
S-7465,U-7465,A-7465,7.51.23,8.43.50,3147,3234,,,
S-7466,U-7466,A-7466,22.09.43,22.55.26,2743,4447,,,
S-7467,U-7467,A-7467,17.54.07,18.19.17,1510,4710,,,
S-7468,U-7468,A-7468,21.10.51,22.10.16,3565,166,,,
S-7469,U-7469,A-7469,7.44.35,8.31.54,2839,3548,,,
S-7470,U-7470,A-7470,5.06.16,5.47.13,2457,4169,,,
S-7471,U-7471,A-7471,20.14.53,20.20.32,339,6598,,,
S-7472,U-7472,A-7472,14.32.46,14.54.14,1288,993,,,
S-7473,U-7473,A-7473,16.21.10,16.27.09,359,7451,,,
S-7474,U-7474,A-7474,3.12.25,3.52.25,2400,7881,,,
S-7475,U-7475,A-7475,21.49.56,22.17.51,1675,4610,,,
S-7476,U-7476,A-7476,4.06.21,4.47.30,2469,1582,,,
S-7477,U-7477,A-7477,12.00.03,12.32.15,1932,2351,,,
S-7478,U-7478,A-7478,20.06.47,20.29.32,1365,2516,,,
S-7479,U-7479,A-7479,13.01.27,13.37.02,2135,745,,,
S-7480,U-7480,A-7480,16.45.26,17.07.15,1309,6050,,,
S-7481,U-7481,A-7481,7.10.45,7.50.58,2413,4839,,,
S-7482,U-7482,A-7482,10.33.55,11.16.18,2543,7218,,,
S-7483,U-7483,A-7483,6.52.50,7.41.50,2940,218,,,
S-7484,U-7484,A-7484,12.59.15,13.50.05,3050,4978,,,
S-7485,U-7485,A-7485,8.41.08,9.24.15,2587,3939,,,
S-7486,U-7486,A-7486,10.36.01,10.53.33,1052,7737,,,
S-7487,U-7487,A-7487,14.22.26,15.20.51,3505,1469,,,
S-7488,U-7488,A-7488,22.22.36,22.45.22,1366,2375,,,
S-7489,U-7489,A-7489,6.22.17,6.53.03,1846,5550,,,
S-7490,U-7490,A-7490,2.10.12,2.33.24,1392,7248,,,
S-7491,U-7491,A-7491,0.00.42,0.26.50,1568,7037,,,
S-7492,U-7492,A-7492,2.41.24,3.12.51,1887,3068,,,
S-7493,U-7493,A-7493,12.05.51,12.21.20,929,3634,,,
S-7494,U-7494,A-7494,14.23.53,14.37.13,800,3184,,,
S-7495,U-7495,A-7495,3.37.35,4.05.55,1700,4775,,,
S-7496,U-7496,A-7496,9.31.14,10.03.00,1906,6118,,,
S-7497,U-7497,A-7497,14.08.41,14.56.28,2867,2756,,,
S-7498,U-7498,A-7498,3.42.04,4.11.37,1773,1791,,,
S-7499,U-7499,A-7499,9.19.17,10.17.11,3474,1331,,,
S-7500,U-7500,A-7500,1.09.03,1.52.20,2597,2724,,,
S-7501,U-7501,A-7501,17.24.12,17.36.00,708,4267,,,
S-7502,U-7502,A-7502,0.34.17,0.52.58,1121,3652,,,
S-7503,U-7503,A-7503,15.48.29,16.14.39,1570,5982,,,
S-7504,U-7504,A-7504,9.04.21,9.37.34,1993,686,,,
S-7505,U-7505,A-7505,22.12.13,23.01.18,2945,1019,,,
S-7506,U-7506,A-7506,23.33.40,0.07.20,-84380,1755,,,
S-7507,U-7507,A-7507,8.55.01,9.34.12,2351,2960,,,
S-7508,U-7508,A-7508,22.20.19,23.00.37,2418,456,,,
S-7509,U-7509,A-7509,17.53.21,18.17.27,1446,7057,,,
S-7510,U-7510,A-7510,12.19.27,13.09.21,2994,3076,,,
S-7511,U-7511,A-7511,5.11.53,6.10.49,3536,6470,,,
S-7512,U-7512,A-7512,5.38.43,5.52.00,797,4151,,,
S-7513,U-7513,A-7513,10.40.56,10.47.34,398,408,,,
S-7514,U-7514,A-7514,10.14.23,10.43.27,1744,2813,,,
S-7515,U-7515,A-7515,21.17.07,21.55.01,2274,393,,,
S-7516,U-7516,A-7516,2.56.05,3.39.28,2603,2500,,,
S-7517,U-7517,A-7517,10.01.28,10.22.34,1266,861,,,
S-7518,U-7518,A-7518,16.15.08,16.58.02,2574,7107,,,
S-7519,U-7519,A-7519,13.53.23,14.00.41,438,7158,,,
S-7520,U-7520,A-7520,16.42.25,16.50.05,460,1476,,,
S-7521,U-7521,A-7521,10.27.49,11.19.17,3088,4537,,,
S-7522,U-7522,A-7522,5.38.10,6.01.38,1408,166,,,
S-7523,U-7523,A-7523,1.06.40,1.23.14,994,264,,,
S-7524,U-7524,A-7524,8.07.59,8.34.42,1603,2266,,,
S-7525,U-7525,A-7525,3.58.25,4.45.14,2809,1835,,,
S-7526,U-7526,A-7526,6.49.55,7.36.01,2766,3226,,,
S-7527,U-7527,A-7527,23.03.28,23.45.00,2492,4710,,,
S-7528,U-7528,A-7528,6.57.55,7.12.38,883,7912,,,
S-7529,U-7529,A-7529,20.14.31,20.25.49,678,4357,,,
S-7530,U-7530,A-7530,19.11.43,19.22.40,657,4348,,,
S-7531,U-7531,A-7531,13.36.33,13.48.56,743,824,,,
S-7532,U-7532,A-7532,4.22.49,4.33.48,659,1136,,,
S-7533,U-7533,A-7533,19.23.12,19.43.34,1222,7840,,,
S-7534,U-7534,A-7534,17.29.50,18.02.25,1955,3869,,,
S-7535,U-7535,A-7535,1.43.56,1.57.56,840,46,,,
S-7536,U-7536,A-7536,18.19.52,19.17.26,3454,1610,,,
S-7537,U-7537,A-7537,14.29.15,15.09.19,2404,880,,,
S-7538,U-7538,A-7538,14.43.58,15.33.26,2968,733,,,
S-7539,U-7539,A-7539,5.56.22,6.16.28,1206,7289,,,
S-7540,U-7540,A-7540,14.51.34,15.35.10,2616,1969,,,
S-7541,U-7541,A-7541,13.19.21,13.36.17,1016,1539,,,
S-7542,U-7542,A-7542,14.24.43,15.18.18,3215,1358,,,
S-7543,U-7543,A-7543,17.27.51,18.18.22,3031,2764,,,
S-7544,U-7544,A-7544,13.39.01,14.05.38,1597,2927,,,
S-7545,U-7545,A-7545,17.50.01,18.08.33,1112,472,,,
S-7546,U-7546,A-7546,2.56.48,3.08.08,680,298,,,
S-7547,U-7547,A-7547,0.09.39,0.49.53,2414,2716,,,
S-7548,U-7548,A-7548,9.59.15,10.32.55,2020,179,,,
S-7549,U-7549,A-7549,20.06.10,21.04.21,3491,640,,,
S-7550,U-7550,A-7550,16.49.05,17.03.44,879,293,,,
S-7551,U-7551,A-7551,15.18.16,15.42.53,1477,1420,,,
S-7552,U-7552,A-7552,4.43.46,5.35.49,3123,398,,,
S-7553,U-7553,A-7553,16.47.08,17.09.09,1321,5408,,,
S-7554,U-7554,A-7554,10.01.27,10.48.41,2834,1653,,,
S-7555,U-7555,A-7555,10.22.08,10.35.39,811,5569,,,
S-7556,U-7556,A-7556,7.35.56,7.58.46,1370,5080,,,
S-7557,U-7557,A-7557,7.16.47,7.52.38,2151,6549,,,
S-7558,U-7558,A-7558,22.57.26,23.33.50,2184,10,,,
S-7559,U-7559,A-7559,4.20.14,4.40.40,1226,2135,,,
S-7560,U-7560,A-7560,1.11.04,1.46.21,2117,10,,,
S-7561,U-7561,A-7561,8.46.04,9.19.31,2007,2870,,,
S-7562,U-7562,A-7562,15.45.00,16.19.29,2069,3386,,,
S-7563,U-7563,A-7563,14.42.16,15.28.50,2794,4420,,,
S-7564,U-7564,A-7564,16.11.48,16.59.22,2854,7696,,,
S-7565,U-7565,A-7565,6.41.34,7.16.58,2124,510,,,
S-7566,U-7566,A-7566,16.12.14,16.40.35,1701,4546,,,
S-7567,U-7567,A-7567,23.58.24,0.52.58,-83126,5117,,,
S-7568,U-7568,A-7568,3.31.55,4.20.12,2897,1096,,,
S-7569,U-7569,A-7569,5.24.43,6.06.02,2479,342,,,
S-7570,U-7570,A-7570,14.45.44,14.55.17,573,1317,,,
S-7571,U-7571,A-7571,18.42.03,19.23.37,2494,2588,,,
S-7572,U-7572,A-7572,4.11.48,4.19.59,491,223,,,
S-7573,U-7573,A-7573,19.27.28,19.54.40,1632,7390,,,
S-7574,U-7574,A-7574,7.00.59,7.29.10,1691,3084,,,
S-7575,U-7575,A-7575,22.50.32,23.11.06,1234,1434,,,
S-7576,U-7576,A-7576,1.48.00,2.18.12,1812,2052,,,
S-7577,U-7577,A-7577,13.30.23,13.48.47,1104,383,,,
S-7578,U-7578,A-7578,2.40.02,3.22.29,2547,1038,,,
S-7579,U-7579,A-7579,21.29.33,21.47.57,1104,7492,,,
S-7580,U-7580,A-7580,2.48.09,2.58.35,626,2789,,,
S-7581,U-7581,A-7581,4.18.14,5.10.24,3130,7604,,,
S-7582,U-7582,A-7582,3.26.53,3.51.04,1451,1142,,,
S-7583,U-7583,A-7583,21.44.18,22.27.05,2567,5655,,,
S-7584,U-7584,A-7584,13.46.10,13.59.05,775,227,,,
S-7585,U-7585,A-7585,12.25.11,12.46.15,1264,722,,,
S-7586,U-7586,A-7586,22.05.01,22.31.37,1596,3471,,,
S-7587,U-7587,A-7587,5.47.11,5.52.38,327,4913,,,
S-7588,U-7588,A-7588,20.07.54,20.15.38,464,566,,,
S-7589,U-7589,A-7589,21.09.58,21.28.19,1101,1448,,,
S-7590,U-7590,A-7590,8.24.49,9.06.32,2503,617,,,
S-7591,U-7591,A-7591,8.59.29,9.22.08,1359,7923,,,
S-7592,U-7592,A-7592,13.19.25,13.25.00,335,3965,,,
S-7593,U-7593,A-7593,17.29.40,18.23.31,3231,886,,,
S-7594,U-7594,A-7594,14.38.27,15.19.27,2460,6797,,,
S-7595,U-7595,A-7595,4.40.36,5.28.04,2848,4950,,,
S-7596,U-7596,A-7596,19.00.52,19.47.30,2798,5895,,,
S-7597,U-7597,A-7597,9.32.24,10.29.50,3446,2508,,,
S-7598,U-7598,A-7598,18.32.12,18.50.08,1076,7737,,,
S-7599,U-7599,A-7599,18.27.57,19.02.49,2092,6460,,,
S-7600,U-7600,A-7600,13.26.14,14.18.43,3149,3369,,,
S-7601,U-7601,A-7601,7.03.43,7.14.47,664,1668,,,
S-7602,U-7602,A-7602,0.13.55,0.27.11,796,3834,,,
S-7603,U-7603,A-7603,0.15.54,0.33.04,1030,113,,,
S-7604,U-7604,A-7604,1.06.45,1.14.16,451,582,,,
S-7605,U-7605,A-7605,10.00.52,10.19.53,1141,260,,,
S-7606,U-7606,A-7606,15.25.59,16.06.22,2423,288,,,
S-7607,U-7607,A-7607,4.14.51,5.05.00,3009,7574,,,
S-7608,U-7608,A-7608,13.11.05,13.43.56,1971,80,,,
S-7609,U-7609,A-7609,2.56.38,3.38.08,2490,322,,,
S-7610,U-7610,A-7610,4.32.32,4.45.21,769,6727,,,
S-7611,U-7611,A-7611,16.32.29,16.38.16,347,1711,,,
S-7612,U-7612,A-7612,10.58.20,11.03.40,320,2320,,,
S-7613,U-7613,A-7613,18.36.22,18.46.43,621,2919,,,
S-7614,U-7614,A-7614,6.00.18,6.18.33,1095,196,,,
S-7615,U-7615,A-7615,17.53.51,18.18.04,1453,3565,,,
S-7616,U-7616,A-7616,14.39.42,15.29.08,2966,4820,,,
S-7617,U-7617,A-7617,0.10.59,0.23.13,734,7370,,,
S-7618,U-7618,A-7618,13.53.18,14.25.25,1927,6011,,,
S-7619,U-7619,A-7619,9.32.40,9.54.24,1304,527,,,
S-7620,U-7620,A-7620,18.14.09,19.00.55,2806,4124,,,
S-7621,U-7621,A-7621,12.00.44,12.06.43,359,7258,,,
S-7622,U-7622,A-7622,2.29.06,3.11.11,2525,7881,,,
S-7623,U-7623,A-7623,12.41.26,12.50.43,557,4903,,,
S-7624,U-7624,A-7624,10.44.42,11.19.22,2080,6559,,,
S-7625,U-7625,A-7625,3.40.47,4.37.58,3431,1625,,,
S-7626,U-7626,A-7626,15.32.46,15.49.14,988,494,,,
S-7627,U-7627,A-7627,8.05.13,8.37.34,1941,1136,,,
S-7628,U-7628,A-7628,17.08.48,18.05.44,3416,2469,,,
S-7629,U-7629,A-7629,11.48.39,12.05.41,1022,7861,,,
S-7630,U-7630,A-7630,9.05.54,9.24.32,1118,1791,,,
S-7631,U-7631,A-7631,22.54.40,23.06.50,730,2596,,,
S-7632,U-7632,A-7632,1.18.55,1.40.48,1313,2572,,,
S-7633,U-7633,A-7633,6.53.00,7.22.38,1778,4124,,,
S-7634,U-7634,A-7634,15.48.59,16.26.46,2267,174,,,
S-7635,U-7635,A-7635,16.41.37,17.41.09,3572,4528,,,
S-7636,U-7636,A-7636,7.38.29,8.31.01,3152,3327,,,
S-7637,U-7637,A-7637,4.42.48,5.19.41,2213,7238,,,
S-7638,U-7638,A-7638,5.07.26,5.54.46,2840,2748,,,
S-7639,U-7639,A-7639,4.47.06,5.37.00,2994,7411,,,
S-7640,U-7640,A-7640,11.57.47,12.07.41,594,170,,,
S-7641,U-7641,A-7641,20.39.32,21.35.41,3369,7380,,,
S-7642,U-7642,A-7642,16.53.45,17.30.48,2223,1632,,,
S-7643,U-7643,A-7643,21.36.55,22.29.55,3180,955,,,
S-7644,U-7644,A-7644,12.50.33,13.25.34,2101,3617,,,
S-7645,U-7645,A-7645,3.56.09,4.44.18,2889,5646,,,
S-7646,U-7646,A-7646,13.28.39,13.50.04,1285,880,,,
S-7647,U-7647,A-7647,3.38.59,4.12.40,2021,3514,,,
S-7648,U-7648,A-7648,20.25.28,21.09.17,2629,6997,,,
S-7649,U-7649,A-7649,20.15.18,20.34.01,1123,5220,,,
S-7650,U-7650,A-7650,18.39.59,18.50.42,643,4222,,,
S-7651,U-7651,A-7651,0.45.28,1.33.00,2852,8,,,
S-7652,U-7652,A-7652,4.21.48,4.37.03,915,5982,,,
S-7653,U-7653,A-7653,5.37.00,5.57.59,1259,7840,,,
S-7654,U-7654,A-7654,12.50.35,12.59.27,532,4802,,,
S-7655,U-7655,A-7655,4.32.30,4.40.54,504,6490,,,
S-7656,U-7656,A-7656,15.55.39,16.40.29,2690,549,,,
S-7657,U-7657,A-7657,19.39.49,20.26.42,2813,383,,,
S-7658,U-7658,A-7658,15.06.30,16.02.32,3362,1209,,,
S-7659,U-7659,A-7659,10.16.41,10.24.30,469,1123,,,
S-7660,U-7660,A-7660,3.54.13,4.53.30,3557,5703,,,
S-7661,U-7661,A-7661,14.23.56,14.33.02,546,7574,,,
S-7662,U-7662,A-7662,10.57.23,11.17.22,1199,5799,,,
S-7663,U-7663,A-7663,9.00.19,9.24.07,1428,3076,,,
S-7664,U-7664,A-7664,17.06.11,17.27.15,1264,6697,,,
S-7665,U-7665,A-7665,9.51.11,10.11.50,1239,2740,,,
S-7666,U-7666,A-7666,23.28.42,0.20.39,-83283,5333,,,
S-7667,U-7667,A-7667,0.47.15,1.27.35,2420,5943,,,
S-7668,U-7668,A-7668,21.27.59,21.52.22,1463,3251,,,
S-7669,U-7669,A-7669,12.21.32,13.14.05,3153,3834,,,
S-7670,U-7670,A-7670,19.10.23,19.47.21,2218,4366,,,
S-7671,U-7671,A-7671,10.25.22,10.55.26,1804,7789,,,
S-7672,U-7672,A-7672,23.53.15,0.04.44,-85711,5493,,,
S-7673,U-7673,A-7673,8.17.22,9.13.37,3375,6648,,,
S-7674,U-7674,A-7674,5.30.17,5.35.25,308,117,,,
S-7675,U-7675,A-7675,23.33.11,0.20.19,-83572,40,,,
S-7676,U-7676,A-7676,2.57.48,3.32.52,2104,1733,,,
S-7677,U-7677,A-7677,15.58.19,16.06.36,497,1777,,,
S-7678,U-7678,A-7678,18.40.58,18.59.05,1087,5933,,,
S-7679,U-7679,A-7679,6.40.59,6.46.06,307,5304,,,
S-7680,U-7680,A-7680,4.40.46,5.19.53,2347,5626,,,
S-7681,U-7681,A-7681,21.36.50,22.31.59,3309,5136,,,
S-7682,U-7682,A-7682,21.28.17,22.13.27,2710,1441,,,
S-7683,U-7683,A-7683,15.15.53,16.15.06,3553,6490,,,
S-7684,U-7684,A-7684,7.42.45,8.10.14,1649,1116,,,
S-7685,U-7685,A-7685,21.36.13,22.32.55,3402,1469,,,
S-7686,U-7686,A-7686,17.19.29,18.14.48,3319,942,,,
S-7687,U-7687,A-7687,3.22.23,3.50.16,1673,209,,,
S-7688,U-7688,A-7688,0.40.45,1.33.12,3147,3825,,,
S-7689,U-7689,A-7689,13.44.39,14.25.09,2430,4000,,,
S-7690,U-7690,A-7690,9.14.34,9.25.35,661,1518,,,
S-7691,U-7691,A-7691,9.15.44,10.03.58,2894,5828,,,
S-7692,U-7692,A-7692,14.45.33,15.25.57,2424,5098,,,
S-7693,U-7693,A-7693,19.53.33,20.49.15,3342,2390,,,
S-7694,U-7694,A-7694,0.37.44,1.19.13,2489,6156,,,
S-7695,U-7695,A-7695,1.18.30,1.36.16,1066,2074,,,
S-7696,U-7696,A-7696,11.33.55,12.13.21,2366,3454,,,
S-7697,U-7697,A-7697,10.13.34,10.25.19,705,993,,,
S-7698,U-7698,A-7698,19.08.33,19.40.04,1891,640,,,
S-7699,U-7699,A-7699,3.11.50,3.58.57,2827,4628,,,
S-7700,U-7700,A-7700,2.47.53,3.00.01,728,2281,,,
S-7701,U-7701,A-7701,16.19.07,16.33.37,870,398,,,
S-7702,U-7702,A-7702,10.48.23,11.02.33,850,588,,,
S-7703,U-7703,A-7703,9.59.12,10.05.41,389,5192,,,
S-7704,U-7704,A-7704,20.40.51,21.16.32,2141,5856,,,
S-7705,U-7705,A-7705,16.43.14,17.34.19,3065,6021,,,
S-7706,U-7706,A-7706,20.40.27,20.54.38,851,2756,,,
S-7707,U-7707,A-7707,19.06.16,19.43.52,2256,3930,,,
S-7708,U-7708,A-7708,15.08.58,15.41.43,1965,1317,,,
S-7709,U-7709,A-7709,16.39.27,16.50.17,650,6777,,,
S-7710,U-7710,A-7710,21.51.56,22.20.01,1685,2021,,,
S-7711,U-7711,A-7711,14.15.15,14.57.25,2530,2,,,
S-7712,U-7712,A-7712,12.49.53,13.28.40,2327,2628,,,
S-7713,U-7713,A-7713,22.32.41,22.39.44,423,5484,,,
S-7714,U-7714,A-7714,18.47.47,19.16.33,1726,4592,,,
S-7715,U-7715,A-7715,21.55.35,22.13.59,1104,7007,,,
S-7716,U-7716,A-7716,4.28.00,5.13.23,2723,1162,,,
S-7717,U-7717,A-7717,2.09.06,2.54.01,2695,2485,,,
S-7718,U-7718,A-7718,8.59.57,9.51.06,3069,1843,,,
S-7719,U-7719,A-7719,21.11.44,22.01.10,2966,704,,,
S-7720,U-7720,A-7720,1.31.08,2.01.08,1800,2258,,,
S-7721,U-7721,A-7721,21.02.53,21.17.44,891,6687,,,
S-7722,U-7722,A-7722,2.19.27,2.34.20,893,4321,,,
S-7723,U-7723,A-7723,13.33.07,14.25.11,3124,917,,,
S-7724,U-7724,A-7724,4.19.28,5.07.11,2863,722,,,
S-7725,U-7725,A-7725,4.05.04,4.46.44,2500,4913,,,
S-7726,U-7726,A-7726,8.51.19,9.12.17,1258,1351,,,
S-7727,U-7727,A-7727,21.11.02,21.26.08,906,1,,,
S-7728,U-7728,A-7728,13.01.48,13.33.31,1903,59,,,
S-7729,U-7729,A-7729,22.53.40,23.25.09,1889,2580,,,
S-7730,U-7730,A-7730,21.57.40,22.14.02,982,179,,,
S-7731,U-7731,A-7731,16.12.27,16.35.31,1384,3497,,,
S-7732,U-7732,A-7732,18.43.56,19.30.20,2784,3652,,,
S-7733,U-7733,A-7733,14.19.09,14.25.51,402,357,,,
S-7734,U-7734,A-7734,22.27.22,23.24.51,3449,6205,,,
S-7735,U-7735,A-7735,17.50.41,18.50.26,3585,7461,,,
S-7736,U-7736,A-7736,9.38.04,10.33.15,3311,1791,,,
S-7737,U-7737,A-7737,2.55.00,3.29.05,2045,6021,,,
S-7738,U-7738,A-7738,21.06.16,21.22.57,1001,6050,,,
S-7739,U-7739,A-7739,8.35.28,9.33.09,3461,4071,,,
S-7740,U-7740,A-7740,22.10.19,22.27.00,1001,2789,,,
S-7741,U-7741,A-7741,2.30.13,3.02.05,1912,3043,,,
S-7742,U-7742,A-7742,1.12.54,2.09.29,3395,5693,,,
S-7743,U-7743,A-7743,5.56.27,6.48.46,3139,5876,,,
S-7744,U-7744,A-7744,0.30.57,1.23.20,3143,763,,,
S-7745,U-7745,A-7745,2.25.15,2.36.45,690,7117,,,
S-7746,U-7746,A-7746,23.31.06,23.46.41,935,7892,,,
S-7747,U-7747,A-7747,13.16.31,13.38.51,1340,4683,,,
S-7748,U-7748,A-7748,22.57.14,23.09.47,753,43,,,
S-7749,U-7749,A-7749,14.38.30,15.17.46,2356,7645,,,
S-7750,U-7750,A-7750,21.01.11,21.56.16,3305,4151,,,
S-7751,U-7751,A-7751,15.38.15,16.36.45,3510,5389,,,
S-7752,U-7752,A-7752,20.12.14,20.53.10,2456,5295,,,
S-7753,U-7753,A-7753,18.43.57,19.06.04,1327,1668,,,
S-7754,U-7754,A-7754,10.17.20,10.57.44,2424,3276,,,
S-7755,U-7755,A-7755,0.19.39,0.42.56,1397,6274,,,
S-7756,U-7756,A-7756,2.35.25,3.06.01,1836,3983,,,
S-7757,U-7757,A-7757,0.20.34,0.55.17,2083,1420,,,
S-7758,U-7758,A-7758,22.01.03,22.56.12,3309,1209,,,
S-7759,U-7759,A-7759,2.29.50,2.51.58,1328,5674,,,
S-7760,U-7760,A-7760,10.34.44,11.06.55,1931,5972,,,
S-7761,U-7761,A-7761,11.19.27,11.44.13,1486,3660,,,
S-7762,U-7762,A-7762,23.46.23,0.08.41,-85062,3703,,,
S-7763,U-7763,A-7763,3.02.49,3.43.18,2429,1209,,,
S-7764,U-7764,A-7764,17.16.13,18.00.36,2663,7380,,,
S-7765,U-7765,A-7765,12.24.48,12.39.22,874,1303,,,
S-7766,U-7766,A-7766,9.58.29,10.31.52,2003,4867,,,
S-7767,U-7767,A-7767,7.10.21,7.25.59,938,3117,,,
S-7768,U-7768,A-7768,13.27.09,13.40.13,784,5276,,,
S-7769,U-7769,A-7769,6.34.33,6.40.07,334,3600,,,
S-7770,U-7770,A-7770,9.27.11,10.22.45,3334,4348,,,
S-7771,U-7771,A-7771,10.50.19,11.48.20,3481,880,,,
S-7772,U-7772,A-7772,17.57.06,18.04.24,438,7279,,,
S-7773,U-7773,A-7773,15.10.17,15.24.20,843,4720,,,
S-7774,U-7774,A-7774,0.47.38,0.54.00,382,7360,,,
S-7775,U-7775,A-7775,5.16.18,5.27.18,660,4848,,,
S-7776,U-7776,A-7776,19.37.59,20.27.17,2958,2797,,,
S-7777,U-7777,A-7777,1.31.31,1.39.22,471,1189,,,
S-7778,U-7778,A-7778,4.48.10,5.37.51,2981,2120,,,
S-7779,U-7779,A-7779,4.39.19,5.18.36,2357,6747,,,
S-7780,U-7780,A-7780,4.30.44,4.53.16,1352,830,,,
S-7781,U-7781,A-7781,8.36.15,9.35.14,3539,3721,,,
S-7782,U-7782,A-7782,17.27.22,18.20.33,3191,37,,,
S-7783,U-7783,A-7783,3.15.11,3.26.51,700,2993,,,
S-7784,U-7784,A-7784,17.23.48,18.11.42,2874,6059,,,
S-7785,U-7785,A-7785,17.39.05,18.11.16,1931,5380,,,
S-7786,U-7786,A-7786,18.09.58,18.36.46,1608,3480,,,
S-7787,U-7787,A-7787,22.50.36,23.12.44,1328,2944,,,
S-7788,U-7788,A-7788,20.34.01,21.06.18,1937,4124,,,
S-7789,U-7789,A-7789,18.19.34,18.44.06,1472,7871,,,
S-7790,U-7790,A-7790,5.44.49,6.33.46,2937,2772,,,
S-7791,U-7791,A-7791,1.16.48,1.25.46,538,4867,,,
S-7792,U-7792,A-7792,6.58.54,7.40.59,2525,5665,,,
S-7793,U-7793,A-7793,11.52.10,12.43.16,3066,4546,,,
S-7794,U-7794,A-7794,23.00.46,23.28.44,1678,7431,,,
S-7795,U-7795,A-7795,6.32.36,6.50.35,1079,7218,,,
S-7796,U-7796,A-7796,23.38.32,0.36.45,-82907,7912,,,
S-7797,U-7797,A-7797,18.18.49,19.14.10,3321,6362,,,
S-7798,U-7798,A-7798,12.06.51,12.49.35,2564,4601,,,
S-7799,U-7799,A-7799,20.25.00,20.41.15,975,3134,,,
S-7800,U-7800,A-7800,7.31.25,8.01.09,1784,2676,,,
S-7801,U-7801,A-7801,23.39.26,0.15.18,-84248,6608,,,
S-7802,U-7802,A-7802,20.06.02,20.39.54,2032,4950,,,
S-7803,U-7803,A-7803,2.02.12,2.13.35,683,2398,,,
S-7804,U-7804,A-7804,18.31.58,19.03.07,1869,6897,,,
S-7805,U-7805,A-7805,18.29.34,19.01.26,1912,1044,,,
S-7806,U-7806,A-7806,6.32.17,6.58.29,1572,663,,,
S-7807,U-7807,A-7807,20.11.41,20.42.10,1829,2548,,,
S-7808,U-7808,A-7808,11.08.10,11.50.46,2556,1726,,,
S-7809,U-7809,A-7809,4.38.20,5.35.51,3451,4546,,,
S-7810,U-7810,A-7810,20.20.12,21.11.00,3048,337,,,
S-7811,U-7811,A-7811,17.37.52,18.15.42,2270,2911,,,
S-7812,U-7812,A-7812,12.33.21,13.12.30,2349,6021,,,
S-7813,U-7813,A-7813,3.19.37,3.59.29,2392,5201,,,
S-7814,U-7814,A-7814,2.44.44,3.31.45,2821,440,,,
S-7815,U-7815,A-7815,3.41.23,3.52.30,667,1909,,,
S-7816,U-7816,A-7816,10.27.20,11.10.52,2612,2037,,,
S-7817,U-7817,A-7817,12.15.56,13.01.58,2762,5455,,,
S-7818,U-7818,A-7818,9.03.03,9.13.06,603,5333,,,
S-7819,U-7819,A-7819,16.22.33,16.39.35,1022,6480,,,
S-7820,U-7820,A-7820,11.53.32,12.03.35,603,6847,,,
S-7821,U-7821,A-7821,4.02.18,4.44.22,2524,1324,,,
S-7822,U-7822,A-7822,19.55.02,20.16.04,1262,5837,,,
S-7823,U-7823,A-7823,10.15.17,10.46.36,1879,149,,,
S-7824,U-7824,A-7824,14.29.23,14.35.16,353,1392,,,
S-7825,U-7825,A-7825,18.46.05,19.03.05,1020,4665,,,
S-7826,U-7826,A-7826,22.13.57,22.46.20,1943,3420,,,
S-7827,U-7827,A-7827,3.53.16,4.28.25,2109,378,,,
S-7828,U-7828,A-7828,17.16.28,17.34.19,1071,4330,,,
S-7829,U-7829,A-7829,19.19.16,19.54.25,2109,5722,,,
S-7830,U-7830,A-7830,6.28.08,6.50.32,1344,605,,,
S-7831,U-7831,A-7831,14.07.16,14.45.16,2280,472,,,
S-7832,U-7832,A-7832,20.15.27,20.46.18,1851,3497,,,
S-7833,U-7833,A-7833,3.33.23,4.17.23,2640,3209,,,
S-7834,U-7834,A-7834,19.53.28,20.43.51,3023,1755,,,
S-7835,U-7835,A-7835,23.54.56,0.27.20,-84456,274,,,
S-7836,U-7836,A-7836,13.19.35,13.52.43,1988,2821,,,
S-7837,U-7837,A-7837,21.33.34,22.16.16,2562,2968,,,
S-7838,U-7838,A-7838,10.55.20,11.04.36,556,3773,,,
S-7839,U-7839,A-7839,14.00.52,14.26.37,1545,5847,,,
S-7840,U-7840,A-7840,1.00.03,1.52.29,3146,6323,,,
S-7841,U-7841,A-7841,13.55.55,14.43.21,2846,388,,,
S-7842,U-7842,A-7842,4.30.05,4.39.13,548,2516,,,
S-7843,U-7843,A-7843,10.19.00,11.16.37,3457,4474,,,
S-7844,U-7844,A-7844,21.17.23,21.26.43,560,6283,,,
S-7845,U-7845,A-7845,10.37.18,11.33.40,3382,5342,,,
S-7846,U-7846,A-7846,7.29.55,7.57.12,1637,628,,,
S-7847,U-7847,A-7847,5.40.18,6.30.49,3031,716,,,
S-7848,U-7848,A-7848,21.17.04,21.47.13,1809,5837,,,
S-7849,U-7849,A-7849,3.56.48,4.12.19,931,4811,,,
S-7850,U-7850,A-7850,7.34.21,8.28.17,3236,6837,,,
S-7851,U-7851,A-7851,10.09.39,10.47.58,2299,28,,,
